Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
77,4927,59,2,1,0,59,1,1,0,23,0,34.8847,136.9934
58,4943,30,0,0,0,30,0,1,0,24,0,49.5903,8.6564
33,4950,169,3,4,0,169,2,3,0,150,3,26.8968,112.5857
166,5081,61,2,1,0,27,0,11,0,61,2,40.7452,-74.0281
143,5083,58,2,0,0,21,0,0,0,58,2,5.3514,48.5256
142,5126,18,0,0,0,18,0,0,0,6,0,-9.4319,159.9556
120,5150,20,0,0,0,20,0,0,0,20,0,-23.3442,-57.0436
6,5170,31,0,0,0,31,0,0,0,30,0,40.5,44.7667
33,5173,138,4,3,0,138,3,2,0,112,4,24.8167,120.9833
121,5199,39,0,1,0,19,0,1,0,39,0,-11.1,-77.6
173,5247,44,0,0,0,17,0,0,0,44,0,-18.3647,26.5
77,5270,74,2,1,0,74,1,1,0,35,0,35.4981,140.1154
69,6110,95,2,0,0,22,0,0,0,95,2,17.7189,73.3969
130,6117,40,0,1,0,30,0,8,0,40,0,55.8892,37.445
162,6128,75,2,1,0,37,0,1,0,75,2,48.5078,26.486
159,6164,64,2,1,0,41,0,0,0,64,2,36.7167,37.1167
166,6166,40,0,0,0,21,0,1,0,40,0,31.0753,-97.7297
9,6269,59,2,1,0,30,0,3,0,59,2,48.3042,16.3167
38,6273,48,0,1,0,48,0,0,0,35,0,44.0414,16.1986
119,6296,104,4,0,0,22,0,0,0,104,4,-4.35,152.2736
130,6300,30,0,1,0,30,0,0,0,10,0,22.43,87.87
130,6387,39,0,1,0,39,0,0,0,20,0,47.6333,43.15
31,6400,59,2,2,0,6,0,0,0,59,2,8.91,17.55
130,6441,29,0,1,0,28,0,0,0,29,0,60.4167,57.1
130,6447,34,0,1,0,34,0,1,0,24,0,46.5331,48.3456
58,6469,36,0,1,0,26,0,2,0,36,0,50.2411,11.3281
58,6470,30,0,0,0,30,0,1,0,27,0,50.1833,8.5
130,6500,48,0,1,0,33,0,1,0,48,0,55.4167,42.5333
77,6552,33,0,1,0,33,0,0,0,9,0,42.9833,144.3833
100,6577,37,0,1,0,8,0,3,0,37,0,20.2833,-102.5667
54,6586,60,2,1,0,30,0,6,0,60,2,43.1497,6.0742
66,6590,55,2,2,0,5,0,4,0,55,2,15.05,-88.7333
166,6618,58,2,2,0,14,0,19,0,58,2,32.711,-117.0027
58,5330,41,0,0,0,28,0,2,0,41,0,52.2667,10.1833
22,5334,31,0,1,0,15,0,1,0,31,0,-28.24,-48.67
22,5335,24,0,1,0,8,0,0,0,24,0,-25.23,-50.6044
77,5345,78,2,1,0,78,1,3,0,51,2,35.6379,139.5046
146,5348,43,0,1,0,43,0,0,0,30,0,39.7167,2.9167
69,5359,150,3,1,0,30,0,0,0,150,3,22.7167,75.8472
164,5383,31,0,1,0,31,0,2,0,25,0,57.28,-2.38
77,5434,116,4,2,0,116,3,0,0,64,2,24.3406,124.1556
146,5566,36,0,1,0,17,0,3,0,36,0,15.3392,120.9069
100,5665,95,2,2,0,9,0,9,0,95,2,19.9519,-99.5328
165,5743,171,3,6,0,10,0,3,0,171,3,-2.9022,30.4986
53,5774,32,0,1,0,32,0,0,0,24,0,64.2311,27.7194
69,5792,59,2,1,0,32,0,0,0,59,2,12.7691,79.4196
130,5815,24,0,1,0,24,0,0,0,19,0,57.2333,37.8833
162,5816,78,2,1,0,36,0,1,0,78,2,49.4472,28.5231
27,5850,59,2,1,0,27,0,0,0,59,2,10.6,104.1667
53,5866,30,0,1,0,30,0,2,0,14,0,61.4639,24.065
69,5907,84,2,1,0,40,0,1,0,84,2,10.4587,79.141
77,6000,75,2,1,0,75,1,1,0,34,0,35.8077,139.7241
166,6017,54,2,1,0,6,0,14,0,54,2,40.6519,-112.0095
15,6022,39,0,1,0,23,0,5,0,39,0,51.0031,4.6311
166,6073,36,0,0,0,20,0,1,0,36,0,30.0398,-99.132
166,6083,53,2,1,0,31,0,6,0,53,2,52.3931,-0.7229
69,6095,112,4,1,0,29,0,2,0,112,4,17.2473,80.1514
69,6096,130,4,0,0,31,0,0,0,130,4,21.82,76.35
75,7660,40,0,1,0,40,0,2,0,23,0,42.9167,12.3333
54,7661,59,2,1,0,37,0,6,0,59,2,43.2964,5.37
166,7699,29,0,1,0,29,0,2,0,17,0,41.6178,-70.4908
161,7700,62,2,2,0,17,0,0,0,62,2,1.6836,31.7222
31,7708,65,2,2,0,23,0,1,0,65,2,13.0,15.7333
122,7810,78,2,1,0,31,0,0,0,78,2,11.1286,123.9622
39,7814,56,2,1,0,25,0,1,0,56,2,20.1444,-77.4361
34,7843,121,4,4,0,7,0,8,0,121,4,4.2039,-74.6428
5,7890,14,0,1,0,14,0,0,0,3,0,-33.25,-58.0333
166,7901,95,2,1,0,23,0,10,0,95,2,39.0186,-94.6933
166,7903,52,2,1,0,33,0,3,0,52,2,45.182,-89.6994
109,7963,34,0,0,0,34,0,2,0,32,0,51.75,4.17
159,7977,72,2,1,0,42,0,1,0,72,2,37.4167,41.3697
22,7983,47,0,1,0,7,0,1,0,47,0,-4.1658,-42.895
167,8025,22,0,0,0,19,0,0,0,22,0,-34.3667,-55.2333
22,8059,41,0,0,0,11,0,0,0,41,0,-9.5289,-48.59
69,8118,159,3,2,0,134,3,1,0,159,3,30.822,75.174
75,8121,89,2,2,0,33,0,5,0,89,2,45.5619,12.2364
54,8177,32,0,1,0,32,0,2,0,32,0,44.0181,1.3558
15,8293,40,0,1,0,29,0,3,0,40,0,51.1667,4.4667
166,8297,30,0,1,0,19,0,4,0,30,0,55.7558,37.6178
69,8363,73,2,0,0,24,0,0,0,73,2,18.9667,77.9167
100,8383,59,2,1,0,21,0,1,0,59,2,20.48,-89.72
100,8558,92,2,2,0,34,0,1,0,92,2,21.3472,-97.6833
129,8640,52,2,1,0,40,0,0,0,52,2,45.3531,26.305
58,8684,33,0,0,0,33,0,0,0,32,0,49.35,8.15
166,8715,54,2,2,0,30,0,11,0,54,2,41.5095,-87.9703
164,8731,31,0,0,0,31,0,2,0,21,0,54.983,-1.743
164,8732,50,0,1,0,22,0,7,0,50,0,51.401,-1.323
127,8806,53,2,1,0,36,0,1,0,53,2,47.0833,28.1833
77,8807,44,0,1,0,44,0,1,0,16,0,35.132,137.0394
130,8819,37,0,1,0,35,0,0,0,37,0,56.6667,59.3167
58,8848,54,2,1,0,30,0,3,0,54,2,49.5867,7.1428
174,6190,163,3,0,0,25,0,0,0,163,3,13.1578,-61.225
166,6261,40,0,1,0,7,0,6,0,40,0,42.2195,-121.7754
116,6291,101,4,1,0,62,1,0,0,101,4,33.5833,71.4333
33,6357,160,3,1,0,45,0,0,0,160,3,41.7259,86.1746
162,6364,89,2,1,0,39,0,0,0,89,2,50.3186,29.0592
62,6404,56,2,1,0,13,0,0,0,56,2,10.653,-9.892
166,7073,74,2,1,0,8,0,13,0,74,2,39.5915,-105.0188
75,7086,48,0,1,0,48,0,3,0,36,0,40.3919,17.4483
19,7090,12,0,0,0,12,0,0,0,11,0,-18.4167,-66.5833
166,7102,42,0,1,0,28,0,10,0,42,0,39.3461,-76.7307
53,7119,27,0,1,0,27,0,4,0,19,0,60.25,24.0667
106,7122,15,0,0,0,15,0,0,0,10,0,19.6742,97.2092
75,7137,82,2,1,0,42,0,2,0,82,2,45.6,8.75
32,7190,67,2,2,0,10,0,8,0,67,2,-37.0833,-73.1667
4,7218,40,0,1,0,14,0,0,0,40,0,-14.9167,13.5
43,7241,90,2,4,0,20,0,0,0,90,2,-5.35,21.4167
69,7255,43,0,2,0,21,0,0,0,43,0,25.75,93.17
69,7389,500,1,1,0,42,0,0,0,435,1,28.28,76.15
159,7435,55,2,1,0,29,0,0,0,55,2,38.3486,38.3194
122,7484,25,0,0,0,15,0,0,0,25,0,7.2108,126.5328
81,7557,75,2,3,0,15,0,1,0,75,2,-26.4833,31.3667
162,6430,37,0,1,0,37,0,0,0,13,0,48.3,39.7333
69,6522,50,0,0,0,21,0,0,0,50,0,13.0232,77.0252
146,6580,34,0,1,0,17,0,3,0,34,0,38.2667,-3.6167
146,6594,49,0,1,0,30,0,5,0,49,0,41.6804,2.2833
146,6604,53,2,1,0,26,0,7,0,53,2,41.5156,2.1928
166,6652,72,2,1,0,7,0,14,0,72,2,28.9241,-81.9299
94,6669,48,0,1,0,15,0,0,0,48,0,5.03,118.34
15,6730,43,0,1,0,25,0,4,0,43,0,50.8925,5.6497
54,6756,41,0,1,0,26,0,4,0,41,0,48.7325,-3.4553
75,6760,40,0,1,0,40,0,2,0,20,0,41.6833,12.7
100,6785,61,2,1,0,8,0,4,0,61,2,16.3667,-91.7333
15,6856,42,0,1,0,28,0,4,0,42,0,50.9667,3.9833
75,6910,67,2,1,0,36,0,3,0,67,2,37.2833,15.0
166,6913,30,0,1,0,30,0,3,0,22,0,42.5209,-71.7717
100,6914,50,0,1,0,14,0,3,0,50,0,10.7808,122.3894
23,6954,52,2,1,0,36,0,1,0,52,2,43.3667,25.1333
33,6964,58,2,1,0,28,0,2,0,58,2,24.0515,105.0573
166,6996,58,2,1,0,14,0,10,0,58,2,26.2785,-80.0891
93,7003,33,0,0,0,19,0,0,0,33,0,-13.9833,33.7833
113,5876,138,4,4,0,25,0,4,0,138,4,12.0,8.5167
130,5898,36,0,1,0,36,0,0,0,33,0,55.4833,60.2167
69,5915,169,3,1,0,36,0,0,0,169,3,22.9153,79.0638
166,5992,49,0,1,0,31,0,6,0,49,0,44.2773,-88.2641
53,6066,23,0,1,0,23,0,6,0,18,0,60.4,25.1
123,5622,63,2,1,0,24,0,3,0,63,2,51.05,16.2
54,5701,31,0,1,0,31,0,1,0,21,0,47.9822,3.3972
58,5709,34,0,0,0,34,0,1,0,31,0,53.5344,9.6817
172,5761,36,0,0,0,16,0,0,0,36,0,-15.7667,28.1833
166,8339,49,0,1,0,25,0,11,0,49,0,47.7921,-122.3077
104,8354,59,2,2,0,16,0,4,0,59,2,33.1667,-5.5667
69,8372,180,3,2,0,151,2,1,0,180,3,30.4743,74.5166
73,8377,27,0,0,0,27,0,0,0,13,0,53.5224,-7.3378
116,8379,194,3,3,0,176,2,2,0,194,3,30.1978,71.4697
59,8381,74,2,2,0,17,0,1,0,74,2,5.2625,-0.7578
77,8398,35,0,1,0,35,0,1,0,13,0,38.4833,140.3833
146,8399,29,0,1,0,29,0,2,0,20,0,37.9861,-1.1303
69,8420,54,2,0,0,25,0,0,0,54,2,10.9333,78.45
166,8421,58,2,2,0,18,0,21,0,58,2,42.886,-88.1291
109,8463,42,0,0,0,35,0,1,0,42,0,52.2953,5.1622
174,8526,30,0,0,0,27,0,0,0,30,0,21.3892,-158.1445
33,8541,206,5,7,0,206,4,9,0,167,3,31.9829,120.8873
54,5645,51,2,1,0,22,0,5,0,51,2,50.2944,4.1014
69,5787,157,3,3,0,157,2,1,0,126,4,32.02,75.15
69,6712,87,2,1,0,36,0,0,0,87,2,7.9667,123.75
155,6741,32,0,0,0,16,0,0,0,32,0,9.95,99.0667
174,6814,55,2,1,0,38,0,2,0,55,2,44.3167,9.3333
166,6839,45,0,1,0,22,0,5,0,45,0,29.4874,-95.1087
162,6850,55,2,1,0,40,0,1,0,55,2,50.5831,34.4823
166,6905,114,4,3,0,8,0,37,0,114,4,33.938,-118.3586
140,6950,50,0,1,0,31,0,1,0,50,0,48.2164,18.6081
110,6951,13,0,0,0,13,0,1,0,12,0,-40.6219,175.2867
58,7011,33,0,1,0,33,0,2,0,30,0,50.3833,8.0667
151,7031,38,0,0,0,38,0,1,0,19,0,57.5667,12.1
75,7062,33,0,1,0,33,0,2,0,23,0,45.6167,9.25
166,7105,47,0,1,0,21,0,2,0,47,0,29.8785,-97.6831
58,7120,33,0,1,0,33,0,2,0,29,0,50.8167,7.2167
33,7192,99,2,4,0,99,1,5,0,97,2,27.7378,111.9974
4,7242,66,2,1,0,22,0,0,0,66,2,-11.7918,19.9062
14,7303,52,2,1,0,28,0,1,0,52,2,52.7819,28.0525
130,7305,70,2,1,0,23,0,2,0,70,2,53.8667,34.4333
109,7308,38,0,1,0,27,0,4,0,38,0,51.9333,4.2333
62,7321,32,0,1,0,14,0,0,0,32,0,8.5504,-9.48
166,7328,72,2,3,0,0,0,10,0,72,2,42.3666,-89.0266
58,7398,29,0,0,0,28,0,1,0,29,0,48.65,11.7833
70,7431,67,2,1,0,36,0,0,0,67,2,-7.98,112.62
122,7479,54,2,1,0,22,0,0,0,54,2,10.958,123.123
75,7504,49,0,1,0,49,0,0,0,36,0,41.6333,15.9167
146,7572,32,0,1,0,32,0,1,0,15,0,37.2,-3.6333
122,7602,17,0,0,0,16,0,0,0,17,0,7.5783,123.1659
130,6385,33,0,1,0,33,0,0,0,10,0,58.3078,48.3181
130,6429,44,0,1,0,44,0,4,0,31,0,45.0333,38.9667
130,6431,61,2,1,0,24,0,10,0,61,2,55.8217,37.3386
130,6436,25,0,1,0,25,0,0,0,19,0,58.0833,55.6833
114,6463,52,2,0,0,34,0,1,0,52,2,58.1472,7.9972
130,6546,31,0,1,0,31,0,0,0,31,0,54.9167,64.4333
15,6558,38,0,1,0,23,0,3,0,38,0,50.8519,3.2861
54,6606,38,0,1,0,23,0,3,0,38,0,50.6558,3.071
100,6615,52,2,1,0,6,0,5,0,52,2,20.3333,-102.0167
174,6650,48,0,1,0,48,0,2,0,34,0,41.9544,12.0742
124,7624,40,0,0,0,29,0,1,0,40,0,39.75,-8.9333
104,7671,39,0,1,0,39,0,4,0,38,0,35.6167,-5.2667
70,7730,34,0,1,0,25,0,0,0,34,0,-8.5833,116.1167
33,7745,111,4,2,0,42,0,8,0,111,4,39.5503,116.1063
166,7751,77,2,2,0,10,0,27,0,77,2,41.5095,-87.7468
22,7809,52,2,1,0,6,0,1,0,52,2,-17.3739,-40.2208
75,7839,44,0,1,0,33,0,3,0,44,0,45.3588,9.3238
58,3421,37,0,1,0,37,0,1,0,30,0,50.0,8.7
164,3435,39,0,0,0,31,0,1,0,39,0,53.3024,-1.4664
69,3472,179,3,3,0,102,3,4,0,179,3,22.64,88.22
67,3477,51,2,1,0,27,0,2,0,51,2,47.3539,19.0948
164,3519,36,0,0,0,27,0,3,0,36,0,51.13,-0.0
164,3560,50,0,0,0,29,0,1,0,50,0,51.78,-3.21
166,3572,51,2,1,0,28,0,9,0,51,2,42.2489,-83.1399
46,3623,79,2,3,0,5,0,9,0,79,2,13.7167,-88.9
61,3639,99,2,3,0,11,0,11,0,99,2,14.7667,-91.8167
166,3679,24,0,1,0,24,0,2,0,17,0,40.8381,-115.7678
58,3692,32,0,1,0,32,0,2,0,26,0,53.7519,9.6511
166,3743,29,0,1,0,29,0,2,0,23,0,47.2018,-121.9897
102,3757,81,2,1,0,34,0,0,0,81,2,49.0278,104.0444
159,3778,74,2,0,0,40,0,0,0,74,2,39.9086,41.2769
79,3789,130,4,1,0,30,0,0,0,130,4,43.35,77.4667
22,3798,55,2,2,0,1,0,3,0,55,2,-3.9019,-42.2339
15,3806,38,0,1,0,28,0,4,0,38,0,51.4508,7.0131
146,3814,31,0,1,0,31,0,2,0,25,0,37.2917,-4.8792
75,3851,40,0,1,0,40,0,1,0,30,0,43.3333,12.9167
166,3869,45,0,1,0,32,0,8,0,45,0,38.5974,-90.0053
116,3872,301,1,1,0,82,1,1,0,301,1,31.4167,73.0911
166,3880,59,2,2,0,41,0,5,0,59,2,38.8847,-77.1751
164,3881,78,2,0,0,37,0,0,0,78,2,50.15,-5.07
54,3883,28,0,1,0,27,0,2,0,28,0,49.2992,6.1097
75,3885,44,0,1,0,44,0,0,0,33,0,43.8333,13.0167
58,3927,30,0,0,0,30,0,2,0,26,0,48.8086,9.2758
97,3951,49,0,1,0,49,0,0,0,47,0,35.8725,14.5228
69,4019,217,5,3,0,103,3,1,0,217,5,26.3,87.265
75,4032,38,0,1,0,38,0,1,0,36,0,44.1833,12.1333
5,4038,32,0,0,0,13,0,0,0,32,0,-26.1833,-58.1833
166,4042,64,2,2,0,5,0,15,0,64,2,42.9253,-88.8442
166,4051,58,2,1,0,24,0,4,0,58,2,40.2537,-103.7903
131,4377,157,3,4,0,17,0,2,0,157,3,-1.7,29.25
166,4389,84,2,1,0,9,0,15,0,84,2,25.8395,-80.2368
109,4468,40,0,1,0,28,0,4,0,40,0,51.8306,4.9742
54,4496,51,2,1,0,21,0,5,0,51,2,49.0325,2.4747
166,4517,43,0,1,0,17,0,4,0,43,0,39.0877,-108.5673
54,4534,72,2,1,0,34,0,3,0,72,2,43.6667,6.9167
166,4555,66,2,2,0,12,0,15,0,66,2,36.168,-82.8197
166,4563,75,2,2,0,5,0,14,0,75,2,39.6153,-104.9131
46,4638,59,2,2,0,1,0,6,0,59,2,-1.6,-79.0
124,4644,32,0,1,0,25,0,1,0,32,0,40.5333,-7.3333
75,4652,85,2,1,0,27,0,6,0,85,2,44.9167,10.6667
33,4682,99,2,3,0,41,0,6,0,99,2,26.5794,106.7078
58,4693,34,0,1,0,34,0,2,0,27,0,51.0333,7.5667
58,5030,37,0,1,0,37,0,1,0,24,0,52.3331,8.75
65,5050,144,4,3,0,4,0,12,0,144,4,19.15,-72.0167
166,5105,64,2,1,0,29,0,4,0,64,2,37.3434,-79.9534
58,5121,31,0,1,0,25,0,3,0,31,0,49.3167,7.3333
166,5160,72,2,2,0,17,0,7,0,72,2,34.4892,-93.0501
33,5176,70,2,2,0,28,0,2,0,70,2,42.9633,126.7478
100,5197,95,2,3,0,8,0,11,0,95,2,19.1489,-96.9661
33,5214,68,2,2,0,29,0,2,0,68,2,42.6229,126.2614
33,5218,124,4,4,0,44,0,7,0,124,4,23.1115,114.4152
58,5242,32,0,1,0,32,0,2,0,24,0,54.4667,9.05
109,4304,39,0,1,0,29,0,4,0,39,0,51.8833,5.2833
129,4351,61,2,1,0,40,0,0,0,61,2,46.72,25.59
69,4719,174,3,1,0,46,0,0,0,174,3,26.2215,78.178
166,4769,83,2,1,0,11,0,12,0,83,2,25.9854,-80.1423
151,4773,38,0,0,0,38,0,0,0,20,0,56.6739,12.8572
58,4783,37,0,1,0,37,0,1,0,24,0,52.1,9.3667
58,4789,34,0,1,0,28,0,4,0,34,0,51.7319,6.5908
67,4872,38,0,1,0,32,0,1,0,38,0,47.6681,19.6697
166,4879,53,2,1,0,45,0,1,0,53,2,34.9078,-76.8987
166,4902,31,0,1,0,31,0,1,0,26,0,38.6224,-122.8651
58,4976,32,0,0,0,32,0,1,0,26,0,48.5967,8.8708
166,5004,93,2,2,0,6,0,17,0,93,2,25.8696,-80.3045
22,4063,25,0,1,0,7,0,1,0,25,0,-3.7275,-38.5275
166,4141,56,2,1,0,20,0,7,0,56,2,33.156,-96.8216
77,4175,38,0,1,0,38,0,0,0,14,0,36.2381,137.1862
21,4183,31,0,1,0,18,0,0,0,31,0,-24.6667,25.7833
34,4243,36,0,1,0,5,0,3,0,36,0,5.0833,-73.3667
166,4257,45,0,1,0,45,0,1,0,25,0,38.8122,-94.9275
166,7967,47,0,1,0,30,0,8,0,47,0,41.3696,-81.815
123,7978,61,2,1,0,27,0,2,0,61,2,50.2833,21.4333
146,7979,46,0,1,0,26,0,4,0,46,0,43.2508,-5.7767
130,7991,43,0,1,0,31,0,0,0,43,0,50.0667,43.25
165,7996,26,0,0,0,16,0,0,0,26,0,-7.4072,36.9722
46,7998,59,2,1,0,13,0,6,0,59,2,-2.1347,-79.5872
166,8013,44,0,1,0,21,0,8,0,44,0,40.6892,-111.8292
166,8014,72,2,2,0,16,0,10,0,72,2,33.0874,-83.2414
21,8123,32,0,1,0,17,0,0,0,32,0,-24.6333,25.8667
147,8146,46,0,1,0,32,0,0,0,46,0,6.8726,81.3373
61,8158,64,2,2,0,9,0,7,0,64,2,14.501,-89.8723
166,8189,125,4,4,0,4,0,36,0,125,4,34.0155,-118.1108
22,8198,24,0,0,0,13,0,0,0,24,0,-7.8889,-37.12
54,8223,50,0,1,0,22,0,5,0,50,0,48.7039,2.4605
113,8358,48,0,2,0,21,0,0,0,48,0,10.2604,13.2606
25,8397,67,2,4,0,20,0,1,0,67,2,-3.25,29.6
166,8418,54,2,1,0,19,0,6,0,54,2,34.7432,-87.6343
69,8493,153,3,0,0,38,0,0,0,153,3,22.43,80.12
77,8500,51,2,1,0,51,1,1,0,44,0,35.4876,137.5006
116,8536,356,1,2,0,100,3,1,0,354,1,31.45,73.7067
166,8572,78,2,2,0,43,0,6,0,78,2,41.4291,-71.4668
33,8639,39,0,1,0,39,0,0,0,18,0,48.48,124.8738
166,8665,73,2,2,0,40,0,10,0,73,2,40.8467,-73.1522
58,8671,34,0,1,0,34,0,2,0,28,0,50.9147,8.1
174,8674,53,2,1,0,53,1,1,0,23,0,41.4667,12.6667
166,8711,57,2,1,0,45,0,4,0,57,2,41.3113,-72.9246
166,8713,39,0,1,0,20,0,4,0,39,0,30.0049,-91.8202
164,8737,47,0,0,0,27,0,3,0,47,0,51.5886,-2.9978
165,8745,64,2,3,0,14,0,1,0,64,2,-2.5122,30.6558
165,8747,33,0,0,0,15,0,0,0,33,0,-3.2496,35.52
130,8784,32,0,1,0,32,0,0,0,9,0,69.4081,30.2206
54,8797,32,0,0,0,32,0,1,0,18,0,46.3258,-0.4606
130,8815,51,2,0,0,31,0,0,0,51,2,53.5167,43.6667
159,8823,112,4,1,0,47,0,0,0,112,4,37.01,37.7972
75,8842,55,2,1,0,55,1,0,0,42,0,40.8,17.1333
155,9803,43,0,1,0,33,0,0,0,43,0,7.8881,98.3975
69,9804,291,5,1,0,41,0,0,0,291,5,26.87,75.23
166,9814,52,2,1,0,48,0,3,0,52,2,39.889,-82.7678
33,9854,151,3,3,0,151,2,2,0,97,2,35.5104,117.62
75,9946,58,2,1,0,47,0,3,0,58,2,43.4667,11.15
22,9957,48,0,1,0,9,0,4,0,48,0,-12.3659,-38.2433
75,10008,42,0,1,0,39,0,4,0,42,0,41.4083,13.0443
22,10021,29,0,1,0,6,0,1,0,29,0,-13.4408,-49.1489
76,10035,41,0,0,0,26,0,1,0,41,0,18.1757,-76.4503
29,10111,28,0,1,0,28,0,0,0,12,0,49.8353,-124.5247
22,10139,43,0,1,0,14,0,1,0,43,0,-22.0061,-51.5531
130,10168,32,0,1,0,32,0,1,0,29,0,57.3825,41.2861
58,10191,52,2,1,0,35,0,4,0,52,2,48.15,11.35
174,10201,71,2,1,0,16,0,0,0,71,2,10.9972,-74.2875
32,10242,17,0,0,0,17,0,0,0,3,0,-53.1667,-70.9333
70,10254,101,4,2,0,90,1,1,0,101,4,-6.5533,107.4472
15,10301,55,2,1,0,27,0,4,0,55,2,50.4333,3.8667
75,10303,54,2,1,0,36,0,3,0,54,2,39.2529,9.1762
22,10305,88,2,3,0,0,0,7,0,88,2,-22.4069,-44.2578
123,10356,76,2,1,0,39,0,1,0,76,2,51.0667,19.45
166,9196,65,2,1,0,28,0,4,0,65,2,34.961,-89.8469
130,9225,35,0,1,0,35,0,0,0,16,0,63.9167,38.0833
152,9241,43,0,2,0,23,0,5,0,43,0,47.4333,8.5667
166,9261,48,0,1,0,12,0,13,0,48,0,45.3418,-122.5924
166,9279,63,2,1,0,23,0,7,0,63,2,29.2985,-81.1014
58,9300,64,2,1,0,39,0,1,0,64,2,51.3003,13.1072
15,9374,37,0,1,0,30,0,3,0,37,0,51.2167,5.4167
75,9397,53,2,2,0,23,0,6,0,53,2,40.5849,9.0033
161,9427,59,2,1,0,17,0,0,0,59,2,2.4167,30.9875
155,9447,53,2,1,0,27,0,0,0,53,2,18.3964,103.6558
70,9458,74,2,2,0,47,0,0,0,74,2,-2.9861,104.7556
166,9541,51,2,1,0,19,0,15,0,51,2,33.5434,-111.9595
22,9544,15,0,0,0,14,0,0,0,15,0,-6.4328,-43.9839
19,9608,20,0,0,0,7,0,1,0,20,0,-17.2333,-67.9167
166,9610,74,2,3,0,20,0,26,0,74,2,40.7621,-73.0185
130,9639,34,0,1,0,34,0,0,0,28,0,55.9667,43.0667
166,9652,103,4,1,0,19,0,4,0,103,4,29.5581,-95.3218
75,9717,58,2,2,0,31,0,4,0,58,2,46.0667,11.2333
54,9731,151,3,1,0,31,0,5,0,151,3,43.695,5.5036
22,9761,14,0,0,0,14,0,0,0,13,0,-9.3928,-40.5078
130,9767,49,0,1,0,28,0,6,0,49,0,55.9333,39.4667
58,9773,51,2,1,0,22,0,6,0,51,2,47.9242,9.2567
144,9777,49,0,1,0,31,0,0,0,49,0,-23.9333,31.1167
109,3388,30,0,1,0,30,0,3,0,20,0,51.7958,4.6783
129,3395,40,0,1,0,35,0,1,0,40,0,47.9597,26.3997
166,3414,72,2,2,0,15,0,16,0,72,2,42.6832,-71.301
69,3473,85,2,2,0,85,1,1,0,61,2,24.42,87.34
130,3505,37,0,1,0,26,0,0,0,37,0,55.4833,54.8667
166,3525,87,2,4,0,14,0,33,0,87,2,40.7257,-73.1869
166,3548,109,4,3,0,16,0,31,0,109,4,40.6432,-73.6672
58,3561,56,2,1,0,35,0,4,0,56,2,49.4667,8.9833
58,3601,69,2,1,0,38,0,2,0,69,2,50.4934,9.6961
45,3644,57,2,1,0,19,0,3,0,57,2,18.763,-69.042
159,3653,62,2,1,0,33,0,1,0,62,2,38.2014,37.1883
80,3656,78,2,3,0,25,0,1,0,78,2,0.05,35.7167
22,3666,90,2,2,0,7,0,8,0,90,2,-23.0428,-47.3739
114,3697,30,0,0,0,30,0,0,0,26,0,60.8819,11.5623
100,3708,56,2,1,0,30,0,1,0,56,2,27.9617,-110.8125
109,3735,32,0,0,0,32,0,1,0,17,0,52.2167,6.9
58,3755,57,2,1,0,43,0,2,0,57,2,49.6569,8.9931
58,3766,45,0,1,0,35,0,2,0,45,0,51.0833,6.3167
166,3770,67,2,2,0,35,0,13,0,67,2,39.0109,-84.5864
124,3794,34,0,1,0,34,0,2,0,30,0,40.955,-8.627
166,3941,54,2,1,0,25,0,6,0,54,2,30.6571,-81.4511
166,3965,70,2,2,0,28,0,16,0,70,2,39.2159,-84.5144
174,3974,51,2,2,0,39,0,7,0,51,2,41.7667,12.2333
166,3992,105,4,3,0,12,0,26,0,105,4,40.7773,-74.3953
58,4020,59,2,1,0,36,0,4,0,59,2,49.7197,11.0581
164,4101,33,0,0,0,33,0,1,0,9,0,57.693,-2.005
42,4192,39,0,1,0,18,0,0,0,39,0,6.1333,-5.9333
22,4245,20,0,0,0,16,0,1,0,20,0,-8.8903,-36.4928
75,4246,75,2,2,0,29,0,8,0,75,2,45.5771,9.0814
166,4252,32,0,1,0,30,0,7,0,32,0,37.9637,-121.2296
43,4289,39,0,2,0,10,0,0,0,39,0,4.275,21.0
131,4361,78,2,6,0,17,0,3,0,78,2,-2.4697,29.5814
164,4365,32,0,0,0,32,0,2,0,16,0,51.385,0.55
22,9873,30,0,0,0,12,0,1,0,30,0,-17.3028,-49.0178
166,9920,43,0,1,0,12,0,5,0,43,0,44.6951,-73.4563
116,6134,165,3,4,0,78,1,6,0,165,3,32.2986,72.3508
58,6150,42,0,1,0,42,0,0,0,26,0,54.3233,10.1394
131,6153,107,4,2,0,29,0,1,0,107,4,-1.9536,30.0606
130,6174,35,0,1,0,35,0,0,0,15,0,56.8667,37.35
59,6198,35,0,1,0,23,0,0,0,35,0,8.0522,-1.7347
67,6232,58,2,1,0,58,1,0,0,54,2,46.4319,19.4883
161,6247,51,2,1,0,15,0,0,0,51,2,3.2889,32.8778
69,6285,109,4,3,0,47,0,2,0,109,4,19.6243,84.9408
141,6342,81,2,1,0,49,0,0,0,81,2,45.55,13.7333
69,6348,174,3,2,0,44,0,4,0,174,3,18.8215,78.7119
15,6368,53,2,1,0,38,0,2,0,53,2,50.8833,4.5333
